,transaction_id,apartment_id,city,dong,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
23315,1121980,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,1~10,11,21000
23316,1121983,9818,서울특별시,중계동,중계동 359-1 주공5,76.51,1992,201701,1~10,2,40800
23317,1121985,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201701,1~10,10,27000
23318,1121990,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,59.46,1990,201701,1~10,10,31200
23319,1121994,9818,서울특별시,중계동,중계동 359-1 주공5,44.52,1992,201701,1~10,12,20000
23320,1121995,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,39.91,1990,201701,11~20,1,19000
23321,1121997,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,39.92,1990,201701,11~20,1,19000
23322,1121998,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,11~20,3,19000
23323,1121999,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,59.46,1990,201701,11~20,1,31000
23324,1122003,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,11~20,4,19000
23325,1122004,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,11~20,6,18900
23326,1122007,9818,서울특별시,중계동,중계동 359-1 주공5,76.51,1992,201701,11~20,14,44900
23327,1122008,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,11~20,9,19000
23328,1122009,9818,서울특별시,중계동,중계동 359-1 주공5,44.52,1992,201701,11~20,7,21400
23329,1122016,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201701,11~20,2,24100
23330,1122022,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,11~20,3,19500
23331,1122023,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201701,11~20,11,28300
23332,1122029,9897,서울특별시,중계동,중계동 512 중계무지개,59.26,1991,201701,11~20,10,30000
23333,1122034,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.85,1990,201701,11~20,6,27500
23334,1122035,9818,서울특별시,중계동,중계동 359-1 주공5,38.64,1992,201701,11~20,1,17000
23335,1122037,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,21~31,15,19000
23336,1122038,9818,서울특별시,중계동,중계동 359-1 주공5,58.46,1992,201701,21~31,13,32900
23337,1122048,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,21~31,2,20000
23338,1122052,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201701,21~31,10,28250
23339,1122054,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201701,21~31,13,20000
23340,1122055,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,59.46,1990,201701,21~31,7,30500
23341,1122057,9897,서울특별시,중계동,중계동 512 중계무지개,39.96,1991,201701,21~31,3,20400
23342,1122058,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201701,21~31,1,24850
23343,1122068,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,1~10,16,42900
23344,1122075,9807,서울특별시,월계동,월계동 556 주공2,58.65,1992,201702,1~10,14,26400
23345,1122096,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,11~20,3,41250
23346,1122097,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,114.97,2002,201702,11~20,8,47000
23347,1122099,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201702,11~20,22,37800
23348,1122101,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,11~20,3,41500
23349,1122105,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,11~20,24,44000
23350,1122106,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201702,11~20,9,37200
23351,1122107,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,114.97,2002,201702,11~20,13,51000
23352,1122114,9807,서울특별시,월계동,월계동 556 주공2,38.64,1992,201702,11~20,9,17300
23353,1122122,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201702,21~28,14,37400
23354,1122123,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,21~28,17,43200
23355,1122124,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,75.81,2002,201702,21~28,28,40000
23356,1122127,9807,서울특별시,월계동,월계동 556 주공2,44.52,1992,201702,21~28,8,18700
23357,1122129,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,21~28,18,43200
23358,1122132,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,21~28,4,41500
23359,1122133,9807,서울특별시,월계동,월계동 556 주공2,44.94,1993,201702,21~28,10,19500
23360,1122136,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201702,21~28,16,42900
23361,1122163,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.38,1999,201702,11~20,13,31700
23362,1122174,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201702,11~20,1,23000
23363,1122180,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201702,11~20,8,26800
23364,1122182,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201702,11~20,8,26200
23365,1122199,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201702,21~28,10,26200
23366,1122273,5959,서울특별시,상계동,상계동 720 상계주공6(고층),59.2,1988,201702,1~10,15,29500
23367,1122277,5959,서울특별시,상계동,상계동 720 상계주공6(고층),38.0,1988,201702,1~10,9,24500
23368,1122301,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201702,1~10,4,32500
23369,1122307,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.55,1989,201702,1~10,8,19500
23370,1122314,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201702,1~10,5,31200
23371,1122315,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201702,1~10,5,26200
23372,1122316,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.9,1989,201702,1~10,5,20500
23373,1122318,5959,서울특별시,상계동,상계동 720 상계주공6(고층),59.2,1988,201702,1~10,5,32400
23374,1122328,5952,서울특별시,상계동,상계동 624 상계주공16(고층),45.77,1988,201702,11~20,6,22500
23375,1122334,5960,서울특별시,상계동,상계동 691 상계주공7(고층),59.39,1988,201702,11~20,12,35900
23376,1122338,5962,서울특별시,상계동,상계동 670 상계주공9(고층),79.07,1988,201702,11~20,15,37500
23377,1122345,5962,서울특별시,상계동,상계동 670 상계주공9(고층),66.56,1988,201702,11~20,4,36000
23378,1122346,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.9,1989,201702,11~20,12,21000
23379,1122355,5950,서울특별시,상계동,상계동 626 상계주공14(고층),49.94,1989,201702,11~20,9,26700
23380,1122361,5959,서울특별시,상계동,상계동 720 상계주공6(고층),41.3,1988,201702,11~20,9,26000
23381,1122365,5952,서울특별시,상계동,상계동 624 상계주공16(고층),45.77,1988,201702,11~20,3,22000
23382,1122367,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201702,11~20,3,34500
23383,1122368,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201702,11~20,11,35000
23384,1122387,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201702,11~20,3,32000
23385,1122391,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.55,1988,201702,11~20,2,29300
23386,1122396,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201702,11~20,15,29700
23387,1122400,5962,서울특별시,상계동,상계동 670 상계주공9(고층),41.3,1988,201702,11~20,13,23800
23388,1122403,5959,서울특별시,상계동,상계동 720 상계주공6(고층),32.39,1988,201702,21~28,10,19500
23389,1122415,5962,서울특별시,상계동,상계동 670 상계주공9(고층),41.3,1988,201702,21~28,4,20800
23390,1122426,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201702,21~28,2,30300
23391,1122427,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.55,1988,201702,21~28,9,28400
23392,1122428,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201702,21~28,2,34400
23393,1122429,5962,서울특별시,상계동,상계동 670 상계주공9(고층),45.55,1988,201702,21~28,1,19000
23394,1122432,5950,서울특별시,상계동,상계동 626 상계주공14(고층),49.94,1989,201702,21~28,5,27370
23395,1122433,5960,서울특별시,상계동,상계동 691 상계주공7(고층),79.07,1988,201702,21~28,15,49000
23396,1122434,5950,서울특별시,상계동,상계동 626 상계주공14(고층),49.94,1989,201702,21~28,2,26400
23397,1122438,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201702,21~28,10,21500
23398,1122441,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201702,21~28,11,21200
23399,1122445,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201702,21~28,6,28600
23400,1122450,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201702,21~28,13,20000
23401,1122452,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201702,21~28,3,28000
23402,1122458,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201702,21~28,14,28500
23403,1122459,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201702,21~28,13,27500
23404,1122464,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201702,21~28,1,30000
23405,1122465,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201702,21~28,5,35000
23406,1122466,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201702,21~28,11,29500
23407,1122467,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.55,1989,201702,21~28,15,20000
23408,1122468,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.55,1989,201702,21~28,14,20000
23409,1122469,5952,서울특별시,상계동,상계동 624 상계주공16(고층),79.07,1988,201702,21~28,11,40000
23410,1122473,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.77,1988,201702,21~28,9,25900
23411,1122480,5960,서울특별시,상계동,상계동 691 상계주공7(고층),41.3,1988,201702,21~28,3,29900
23412,1122482,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,1~10,2,18000
23413,1122488,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,1~10,13,18800
23414,1122489,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,1~10,13,19500
23415,1122490,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,39.91,1990,201702,1~10,12,21000
23416,1122493,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201702,1~10,14,26400
23417,1122497,9818,서울특별시,중계동,중계동 359-1 주공5,84.79,1992,201702,1~10,11,49900
23418,1122501,9818,서울특별시,중계동,중계동 359-1 주공5,58.46,1992,201702,1~10,8,34500
23419,1122507,9897,서울특별시,중계동,중계동 512 중계무지개,39.96,1991,201702,1~10,1,17500
23420,1122511,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,1~10,9,28600
23421,1122512,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,59.46,1990,201702,1~10,15,29000
23422,1122516,9818,서울특별시,중계동,중계동 359-1 주공5,44.52,1992,201702,1~10,3,19000
23423,1122517,9818,서울특별시,중계동,중계동 359-1 주공5,58.46,1992,201702,1~10,3,32700
23424,1122518,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,1~10,6,25000
23425,1122520,9818,서울특별시,중계동,중계동 359-1 주공5,76.51,1992,201702,11~20,2,40700
23426,1122523,9897,서울특별시,중계동,중계동 512 중계무지개,39.96,1991,201702,11~20,7,20700
23427,1122525,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,11~20,13,19200
23428,1122526,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201702,11~20,11,26000
23429,1122539,9897,서울특별시,중계동,중계동 512 중계무지개,59.26,1991,201702,11~20,10,31000
23430,1122540,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,11~20,14,28800
23431,1122551,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,59.87,1990,201702,11~20,13,30700
23432,1122552,9818,서울특별시,중계동,중계동 359-1 주공5,58.46,1992,201702,11~20,7,32950
23433,1122553,9818,서울특별시,중계동,중계동 359-1 주공5,38.64,1992,201702,11~20,3,18400
23434,1122554,9897,서울특별시,중계동,중계동 512 중계무지개,49.54,1991,201702,11~20,12,26500
23435,1122557,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,11~20,12,19000
23436,1122558,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201702,11~20,14,28000
23437,1122562,9897,서울특별시,중계동,중계동 512 중계무지개,39.82,1991,201702,11~20,8,22500
23438,1122563,9818,서울특별시,중계동,중계동 359-1 주공5,44.94,1992,201702,11~20,3,19800
23439,1122564,9897,서울특별시,중계동,중계동 512 중계무지개,49.54,1991,201702,11~20,9,25800
23440,1122566,9818,서울특별시,중계동,중계동 359-1 주공5,76.51,1992,201702,11~20,12,46300
23441,1122570,9897,서울특별시,중계동,중계동 512 중계무지개,39.96,1991,201702,21~28,9,21500
23442,1122571,9897,서울특별시,중계동,중계동 512 중계무지개,49.89,1991,201702,21~28,13,27000
23443,1122574,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,21~28,12,28250
23444,1122576,9818,서울특별시,중계동,중계동 359-1 주공5,44.94,1992,201702,21~28,8,21600
23445,1122577,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,21~28,12,25400
23446,1122579,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.85,1990,201702,21~28,10,28000
23447,1122584,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,49.5,1990,201702,21~28,12,27300
23448,1122585,9896,서울특별시,중계동,중계동 502-1 중계그린1단지,39.91,1990,201702,21~28,14,22000
23449,1122587,9897,서울특별시,중계동,중계동 512 중계무지개,39.96,1991,201702,21~28,13,21300
23450,1122592,9818,서울특별시,중계동,중계동 359-1 주공5,58.46,1992,201702,21~28,8,36200
23451,1122595,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,21~28,15,18000
23452,1122597,9808,서울특별시,중계동,중계동 369 주공2,44.52,1992,201702,21~28,9,19000
23453,1122604,9818,서울특별시,중계동,중계동 359-1 주공5,44.52,1992,201702,21~28,8,21800
23454,1122605,9818,서울특별시,중계동,중계동 359-1 주공5,84.79,1992,201702,21~28,6,48000
23455,1122610,9807,서울특별시,월계동,월계동 556 주공2,44.52,1992,201703,1~10,1,17700
23456,1122618,9807,서울특별시,월계동,월계동 556 주공2,44.94,1993,201703,1~10,2,18000
23457,1122623,9807,서울특별시,월계동,월계동 556 주공2,58.65,1992,201703,1~10,14,26800
23458,1122625,9807,서울특별시,월계동,월계동 556 주공2,59.97,1992,201703,1~10,10,26700
23459,1122630,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,1~10,18,43700
23460,1122633,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,1~10,11,37200
23461,1122634,9807,서울특별시,월계동,월계동 556 주공2,38.64,1992,201703,1~10,9,16800
23462,1122635,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,11~20,13,38000
23463,1122648,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,11~20,17,36000
23464,1122651,9807,서울특별시,월계동,월계동 556 주공2,84.815,1992,201703,11~20,11,34000
23465,1122653,9807,서울특별시,월계동,월계동 556 주공2,44.52,1992,201703,11~20,2,17000
23466,1122657,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,11~20,13,38850
23467,1122660,9807,서울특별시,월계동,월계동 556 주공2,44.94,1992,201703,11~20,6,19100
23468,1122662,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,11~20,4,42500
23469,1122663,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,11~20,15,43000
23470,1122681,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,114.97,2002,201703,21~31,14,52200
23471,1122682,9807,서울특별시,월계동,월계동 556 주공2,38.64,1993,201703,21~31,13,17000
23472,1122687,9807,서울특별시,월계동,월계동 556 주공2,84.815,1992,201703,21~31,5,34000
23473,1122689,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,21~31,16,38500
23474,1122690,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,21~31,2,40300
23475,1122692,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,21~31,18,42900
23476,1122694,9807,서울특별시,월계동,월계동 556 주공2,84.815,1992,201703,21~31,4,33500
23477,1122696,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,114.97,2002,201703,21~31,3,46800
23478,1122697,9807,서울특별시,월계동,월계동 556 주공2,44.52,1992,201703,21~31,12,18500
23479,1122698,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,59.94,2002,201703,21~31,23,38700
23480,1122702,9807,서울특별시,월계동,월계동 556 주공2,59.97,1992,201703,21~31,1,25000
23481,1122703,9807,서울특별시,월계동,월계동 556 주공2,44.52,1992,201703,21~31,13,18700
23482,1122707,11722,서울특별시,월계동,월계동 18 한진한화그랑빌,84.97,2002,201703,21~31,8,44000
23483,1122710,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,1~10,14,24600
23484,1122715,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.38,1999,201703,1~10,8,29900
23485,1122727,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,1~10,3,25200
23486,1122733,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.38,1999,201703,1~10,10,31800
23487,1122737,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,11~20,10,25000
23488,1122738,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.34,1999,201703,11~20,9,32700
23489,1122742,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,11~20,5,25600
23490,1122754,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,11~20,11,25000
23491,1122763,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.34,1999,201703,11~20,12,29800
23492,1122766,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,11~20,3,24850
23493,1122769,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.38,1999,201703,11~20,1,28200
23494,1122776,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,21~31,4,25200
23495,1122778,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,21~31,10,25000
23496,1122787,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,21~31,5,25000
23497,1122800,10673,서울특별시,공릉동,공릉동 81 태강아파트,59.34,1999,201703,21~31,13,32450
23498,1122805,10673,서울특별시,공릉동,공릉동 81 태강아파트,49.6,1999,201703,21~31,8,25000
23499,1122886,5962,서울특별시,상계동,상계동 670 상계주공9(고층),58.01,1988,201703,1~10,7,34300
23500,1122895,5959,서울특별시,상계동,상계동 720 상계주공6(고층),49.94,1988,201703,1~10,13,29800
23501,1122896,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201703,1~10,12,21500
23502,1122897,5960,서울특별시,상계동,상계동 691 상계주공7(고층),41.3,1988,201703,1~10,10,26900
23503,1122901,5959,서울특별시,상계동,상계동 720 상계주공6(고층),49.94,1988,201703,1~10,7,29100
23504,1122908,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,1~10,6,31500
23505,1122914,5959,서울특별시,상계동,상계동 720 상계주공6(고층),49.94,1988,201703,1~10,11,29300
23506,1122930,5962,서울특별시,상계동,상계동 670 상계주공9(고층),79.07,1988,201703,1~10,15,41000
23507,1122937,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201703,1~10,1,26000
23508,1122938,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,1~10,3,33000
23509,1122939,5959,서울특별시,상계동,상계동 720 상계주공6(고층),49.94,1988,201703,1~10,6,29300
23510,1122944,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201703,1~10,7,21500
23511,1122949,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.9,1988,201703,1~10,7,28400
23512,1122959,5962,서울특별시,상계동,상계동 670 상계주공9(고층),45.9,1988,201703,1~10,5,23000
23513,1122960,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,1~10,12,34000
23514,1122961,5962,서울특별시,상계동,상계동 670 상계주공9(고층),58.01,1988,201703,1~10,4,32100
23515,1122963,5952,서울특별시,상계동,상계동 624 상계주공16(고층),79.07,1988,201703,1~10,9,41000
23516,1122970,5962,서울특별시,상계동,상계동 670 상계주공9(고층),41.3,1988,201703,1~10,13,23200
23517,1122973,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201703,1~10,6,29500
23518,1122975,5962,서울특별시,상계동,상계동 670 상계주공9(고층),58.01,1988,201703,1~10,2,32700
23519,1122982,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.9,1989,201703,1~10,10,20800
23520,1122986,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.77,1988,201703,1~10,7,28100
23521,1122996,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.9,1988,201703,1~10,13,28500
23522,1122997,5959,서울특별시,상계동,상계동 720 상계주공6(고층),49.94,1988,201703,1~10,4,29900
23523,1122999,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201703,1~10,5,33900
23524,1123004,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201703,1~10,12,34000
23525,1123010,5962,서울특별시,상계동,상계동 670 상계주공9(고층),45.55,1988,201703,11~20,7,23600
23526,1123013,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201703,11~20,5,28200
23527,1123016,5960,서울특별시,상계동,상계동 691 상계주공7(고층),59.39,1988,201703,11~20,7,38000
23528,1123017,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201703,11~20,11,33700
23529,1123024,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,11~20,5,36200
23530,1123029,5962,서울특별시,상계동,상계동 670 상계주공9(고층),45.9,1988,201703,11~20,12,23500
23531,1123030,5950,서울특별시,상계동,상계동 626 상계주공14(고층),59.39,1989,201703,11~20,9,29800
23532,1123032,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.9,1988,201703,11~20,2,27500
23533,1123034,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,11~20,11,34000
23534,1123035,5959,서울특별시,상계동,상계동 720 상계주공6(고층),41.3,1988,201703,11~20,9,26400
23535,1123036,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201703,11~20,3,33000
23536,1123042,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.55,1989,201703,11~20,13,20750
23537,1123043,5952,서울특별시,상계동,상계동 624 상계주공16(고층),45.77,1988,201703,11~20,8,22900
23538,1123052,5960,서울특별시,상계동,상계동 691 상계주공7(고층),59.39,1988,201703,11~20,8,37750
23539,1123053,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201703,11~20,5,27100
23540,1123055,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.77,1988,201703,11~20,10,28800
23541,1123062,5962,서울특별시,상계동,상계동 670 상계주공9(고층),66.56,1988,201703,11~20,8,37100
23542,1123063,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,11~20,9,32800
23543,1123065,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201703,11~20,8,22000
23544,1123067,5962,서울특별시,상계동,상계동 670 상계주공9(고층),45.9,1988,201703,11~20,2,22500
23545,1123068,5959,서울특별시,상계동,상계동 720 상계주공6(고층),59.39,1988,201703,11~20,9,35000
23546,1123071,5962,서울특별시,상계동,상계동 670 상계주공9(고층),41.3,1988,201703,11~20,1,20300
23547,1123072,5959,서울특별시,상계동,상계동 720 상계주공6(고층),37.46,1988,201703,11~20,9,26000
23548,1123091,5962,서울특별시,상계동,상계동 670 상계주공9(고층),61.52,1988,201703,11~20,15,31000
23549,1123109,5962,서울특별시,상계동,상계동 670 상계주공9(고층),49.94,1988,201703,11~20,15,25700
23550,1123111,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,11~20,2,31250
23551,1123112,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201703,11~20,8,28800
23552,1123125,5952,서울특별시,상계동,상계동 624 상계주공16(고층),45.77,1988,201703,21~31,8,22500
23553,1123131,5959,서울특별시,상계동,상계동 720 상계주공6(고층),32.39,1988,201703,21~31,10,20250
23554,1123137,5962,서울특별시,상계동,상계동 670 상계주공9(고층),66.56,1988,201703,21~31,13,38000
23555,1123139,5959,서울특별시,상계동,상계동 720 상계주공6(고층),59.39,1988,201703,21~31,6,34200
23556,1123144,5952,서울특별시,상계동,상계동 624 상계주공16(고층),79.07,1988,201703,21~31,9,39800
23557,1123145,5962,서울특별시,상계동,상계동 670 상계주공9(고층),79.07,1988,201703,21~31,10,43500
23558,1123148,5960,서울특별시,상계동,상계동 691 상계주공7(고층),49.94,1988,201703,21~31,5,34300
23559,1123150,5950,서울특별시,상계동,상계동 626 상계주공14(고층),45.55,1989,201703,21~31,14,20900
23560,1123156,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,21~31,4,34500
23561,1123157,5950,서울특별시,상계동,상계동 626 상계주공14(고층),49.94,1989,201703,21~31,12,26900
23562,1123166,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,21~31,7,34500
23563,1123169,5962,서울특별시,상계동,상계동 670 상계주공9(고층),41.3,1988,201703,21~31,13,22000
23564,1123171,5960,서울특별시,상계동,상계동 691 상계주공7(고층),45.9,1988,201703,21~31,3,29600
23565,1123173,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201703,21~31,11,28600
23566,1123175,5950,서울특별시,상계동,상계동 626 상계주공14(고층),41.3,1989,201703,21~31,15,19700
23567,1123176,5962,서울특별시,상계동,상계동 670 상계주공9(고층),66.56,1988,201703,21~31,8,38500
23568,1123179,5959,서울특별시,상계동,상계동 720 상계주공6(고층),58.01,1988,201703,21~31,8,34400
23569,1123183,5952,서울특별시,상계동,상계동 624 상계주공16(고층),59.39,1988,201703,21~31,1,26150
23570,1123184,5960,서울특별시,상계동,상계동 691 상계주공7(고층),79.07,1988,201703,21~31,12,51900
23571,1123198,5962,서울특별시,상계동,상계동 670 상계주공9(고층),66.56,1988,201703,21~31,7,37000
23572,1123201,5962,서울특별시,상계동,상계동 670 상계주공9(고층),79.07,1988,201703,21~31,8,42800
23573,1123208,5962,서울특별시,상계동,상계동 670 상계주공9(고층),79.07,1988,201703,21~31,15,40000
23574,1123212,5959,서울특별시,상계동,상계동 720 상계주공6(고층),59.39,1988,201703,21~31,9,35000
23575,1123213,5952,서울특별시,상계동,상계동 624 상계주공16(고층),58.01,1988,201703,21~31,13,29300
23576,1123214,5952,서울특별시,상계동,상계동 624 상계주공16(고층),45.77,1988,201703,21~31,7,22300
